"gene","Bahti_H28","Bahti_H30","Bahti_H29","Bahti_H27","W1","W2","W4","W78","W5","W6","W10","W21","W30","W25","W26","W1332","W1351","W1343","W1321","W1312","W1344","W1336","W1337","W1335","W1314","W1319","W1341","Bahti_H19","W1330","Bahti_H16","Bahti_H18","W1350","W1308","Bahti_H15","W1324","W34","W1317","W1323","Bahti_H14","W27","W23","Bahti_H17","W1347","Bahti_H7","W31","Bahti_H12","W1333","W1325","W3","W1318","Bahti_H26","W24","W33","Bahti_H6","W29","W35","Bahti_H2","Bahti_H8","Bahti_H20","W13","W36","W18","Bahti_H13","W7","Bahti_H25","W37","Bahti_H24","Bahti_H10","RF4","W17","W1310","Bahti_H22","W22","W32","RF2","Bahti_H21","Bahti_H5","Greece2","W1340","W1326","W80","Greece1","W9","Bahti_H41","Bahti_H23","Bahti_H45","Bahti_H3","Greece3","W1322","Bahti_H1","product"
"GUT_GENOME000231_5_56",NA,NA,NA,NA,0.140285840633029,0.336101493183298,0.115234797662845,NA,0.116904867194191,NA,0.161328716727983,0.192057996104742,0.268881194546639,0.188216836182647,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,0.122218724793926,NA,0.134440597273319,0.122218724793926,0.122218724793926,0.122218724793926,NA,0.122218724793926,0.122218724793926,0.122218724793926,0.268881194546639,0.122218724793926,NA,NA,0.122218724793926,0.122218724793926,0.0896270648488794,NA,0.122218724793926,0.122218724793926,0.122218724793926,0.156847363485539,0.0896270648488794,0.12143021689203,0.122218724793926,0.118307725600521,0.470542090456617,0.322657433455966,0.470542090456617,0.122218724793926,NA,0.12143021689203,0.122218724793926,0.470542090456617,NA,NA,NA,0.470542090456617,0.168050746591649,0.470542090456617,0.122218724793926,0.122218724793926,NA,0.470542090456617,0.125477890788431,0.268881194546638,0.470542090456617,0.23046959532569,0.268881194546639,0.537762389093277,0.127364776364197,0.122218724793926,"Sensor histidine kinase RcsC"
"GUT_GENOME000231_5_57",NA,NA,NA,NA,0.0226988382484359,0.020952773767787,0,NA,0.020952773767787,0,0.0340482573726539,0.047371488518475,0.0071680541837166,0.0226988382484359,0.0196905584805709,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0232524684496173,0.0615065294473748,0.0700421294523166,0.0700421294523166,NA,0.0351465882556427,0.0700421294523166,0.0700421294523166,0.0653726541554955,NA,0.0700421294523166,0.0700421294523166,0.0700421294523166,0.0378313970807265,0.0742871069948812,NA,NA,0.0168139542581006,0.0700421294523166,0.010681806234558,NA,0.0700421294523166,0.0721021920832671,0.0742871069948812,0,0.0087866470639106,0.0495247379965875,0.072636282394995,0.041905547535574,0.0236857442592375,0.0235395359613409,0.041905547535574,0.0615065294473748,NA,0.0495247379965875,0.0577788609960187,0.0389122941401759,NA,NA,NA,0.0340482573726539,0.0480681280555114,0,0.0778245882803518,0.104763868838935,NA,0,0.0136193029490615,0.0226988382484359,0,0.0185717767487203,0.0247623689982937,0,0.0907953529937437,0.06603298399545,"hypothetical protein"
"GUT_GENOME000231_5_58",NA,NA,NA,NA,NA,NA,0.0673037756540814,NA,0.0607603530210456,0,0.0795408257730052,0.0729124236252548,NA,0.106054434364007,0.0729124236252548,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.0729124236252548,0.0833284841431483,0.0833284841431483,0.0833284841431483,NA,0.0729124236252548,0.0833284841431483,0.0833284841431483,0.0833284841431483,NA,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.291649694501019,0.0833284841431483,NA,NA,0.0673037756540814,0.0833284841431483,NA,NA,0.0833284841431483,0.0833284841431483,0.0833284841431483,0.14582484725051,0.874949083503058,0.874949083503058,0.0833284841431483,0.116659877800408,0.0583299389002038,0.874949083503058,0.0583299389002038,0.0833284841431483,NA,0.583299389002039,0.0833284841431483,0.0583299389002038,NA,NA,NA,0.0583299389002038,0.0833284841431483,0.0583299389002038,0.0833284841431483,0.0833284841431483,NA,0.0583299389002038,0.364562118126274,NA,0.0416642420715741,0.14582484725051,0.0833284841431483,0.0364562118126274,0.0833284841431483,0.0833284841431483,"TonB-dependent receptor P3"
"GUT_GENOME000231_5_59",NA,NA,NA,NA,NA,NA,0.541550896691082,NA,NA,NA,0.162465269007325,0.180516965563694,NA,0.270775448345541,0.180516965563694,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,0.180516965563694,0.270775448345541,0.270775448345541,0.270775448345541,NA,0.180516965563694,0.270775448345541,0.270775448345541,0.270775448345541,NA,0.270775448345541,0.270775448345541,0.270775448345541,NA,0.270775448345541,NA,NA,0.180516965563694,0.270775448345541,0.135387724172771,NA,0.270775448345541,0.270775448345541,0.270775448345541,0.270775448345541,NA,0.135387724172771,0.270775448345541,NA,0.0676938620863852,0,0.0676938620863852,0.270775448345541,NA,0.135387724172771,0.270775448345541,0.0676938620863852,NA,NA,NA,0.0676938620863852,0.270775448345541,0.0676938620863852,0.270775448345541,0.270775448345541,NA,0.0676938620863852,NA,0.180516965563694,0.0676938620863852,0.216620358676433,0.135387724172771,0.0676938620863852,0.135387724172771,0.270775448345541,"SusD-like protein P2"
"GUT_GENOME000231_5_60",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.129477993858752,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,"Cellobiose 2-epimerase"
"GUT_GENOME000231_5_61",NA,NA,NA,NA,NA,NA,0.46748999041335,NA,0.56098798849602,NA,0.100977837929284,NA,NA,0.05194333226815,NA,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,0.168296396548806,NA,0.168296396548806,0.168296396548806,0.168296396548806,NA,NA,0.168296396548806,0.168296396548806,0.168296396548806,NA,0.168296396548806,0.168296396548806,0.168296396548806,NA,0.168296396548806,NA,NA,NA,0.168296396548806,NA,NA,0.168296396548806,0.168296396548806,0.168296396548806,0.0764983620676391,0.841481982744031,0.0537116159198317,0.168296396548806,0.37399199233068,0.28049399424801,0.37399199233068,0.28049399424801,0.168296396548806,NA,0.0537116159198317,0.168296396548806,0.28049399424801,NA,NA,NA,0.28049399424801,0.168296396548806,0.28049399424801,0.168296396548806,0.168296396548806,NA,0.28049399424801,NA,0.0318743175281829,0.28049399424801,0.0250441066292866,0.168296396548806,0.28049399424801,0.28049399424801,0.168296396548806,"hypothetical protein"
"GUT_GENOME000231_5_62",NA,NA,NA,NA,0.326888285843508,NA,0.280189959294436,NA,NA,NA,0.280189959294436,NA,NA,0.280189959294436,NA,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,0.560379918588872,NA,0.560379918588872,0.560379918588872,0.560379918588872,NA,NA,0.560379918588872,0.560379918588872,0.560379918588872,NA,0.560379918588872,0.560379918588872,0.560379918588872,0.490332428765263,0.560379918588872,NA,NA,NA,0.560379918588872,0.39226594301221,NA,0.560379918588872,0.560379918588872,0.560379918588872,1.68113975576661,0.560379918588872,0.280189959294436,0.560379918588872,0.560379918588872,NA,NA,NA,0.560379918588872,NA,0.280189959294436,0.560379918588872,NA,NA,NA,NA,NA,0.560379918588872,NA,0.560379918588872,0.560379918588872,NA,NA,NA,0.112075983717774,NA,0.0933966530981452,0.280189959294436,NA,0.840569877883307,0.560379918588872,"hypothetical protein"
"GUT_GENOME000231_5_63",NA,NA,NA,NA,0.0143253692872013,0.0242429326398792,0.0242429326398792,NA,0.0225112945941735,0.0262631770265358,0.140070277474858,NA,0.157579062159215,0.236368593238823,0.0787895310796075,0.0525263540530716,0.0840421664849147,0.074154852780807,0.0450225891883471,0.063031624863686,0.0350175693687144,0.0393947655398037,0.0393947655398037,0.094547437295529,0.063031624863686,0.0525263540530716,0.0590921483097056,0.0393947655398037,0.0393947655398037,0.063031624863686,0.0420210832424573,0.063031624863686,0.063031624863686,0.0472737186477645,0.0787895310796075,0.0787895310796075,0.0393947655398037,0.0484858652797584,0.0556161395856053,0.0137025271442795,NA,0.063031624863686,0.0787895310796075,0.063031624863686,0.0137025271442795,0.0450225891883471,0.0573014771488054,0.0350175693687144,0.0143253692872013,0.063031624863686,NA,0.0233450462458096,0.0787895310796075,0.0700351387374289,0.0675338837825207,0.0393947655398037,0.0350175693687144,0.063031624863686,0.0393947655398037,0.0225112945941735,0.0393947655398037,0.063031624863686,0.105052708106143,0.01658726970097,0.0450225891883471,0.0525263540530716,0,0.0787895310796075,0.0137025271442795,0.063031624863686,0.105052708106143,0,0.0225112945941735,0.0242429326398792,0.0137025271442795,0,0.0787895310796075,0,0.105052708106143,0,NA,0,0.0225112945941735,0.063031624863686,0,0.157579062159215,NA,NA,NA,0.0675338837825207,"Zinc import ATP-binding protein ZnuC"
"GUT_GENOME000231_5_64",NA,NA,NA,NA,0.682565789473686,0.409539473684211,0.273026315789474,NA,0.341282894736843,0.273026315789474,0.341282894736843,0.204769736842106,0.341282894736843,0.151681286549708,0.341282894736843,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.204769736842106,0.341282894736843,0.204769736842106,0.204769736842106,0.204769736842106,NA,0.327631578947369,0.204769736842106,0.204769736842106,0.204769736842106,0.273026315789474,0.204769736842106,0.204769736842106,0.204769736842106,0.121345029239766,0.204769736842106,NA,0.409539473684211,0.341282894736843,0.204769736842106,0.182017543859649,0.455043859649124,0.204769736842106,0.204769736842106,0.204769736842106,0.182017543859649,0.170641447368421,0.170641447368421,0.204769736842106,0.341282894736843,0.136513157894737,0.227521929824562,0.136513157894737,0.204769736842106,0.819078947368423,0.170641447368421,0.204769736842106,0.136513157894737,0.341282894736843,0.273026315789474,0.819078947368423,0.136513157894737,0.273026315789474,0.0546052631578948,0.204769736842106,0.204769736842106,NA,0.136513157894737,0.341282894736843,0.204769736842106,0.182017543859649,0.204769736842106,0.204769736842106,0.204769736842106,0.136513157894737,0.204769736842106,"High-affinity zinc uptake system binding-protein ZnuA"
"GUT_GENOME000231_5_65",NA,NA,NA,NA,0.295497780596068,NA,0.295497780596068,NA,0.147748890298034,0,0.295497780596068,0,NA,0.147748890298034,0.443246670894102,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.443246670894102,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.147748890298034,0.295497780596068,0.295497780596068,0.295497780596068,0,0.295497780596068,0.295497780596068,0.295497780596068,0.196998520397379,0.295497780596068,NA,0,0.443246670894102,0.295497780596068,0.295497780596068,0.0984992601986893,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0,0.295497780596068,0.295497780596068,0.295497780596068,0.147748890298034,0.295497780596068,0.295497780596068,0.147748890298034,0,0.295497780596068,0.295497780596068,0.295497780596068,0,0.147748890298034,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,NA,0.295497780596068,0,0.147748890298034,0.295497780596068,0.147748890298034,0.295497780596068,0.295497780596068,0.295497780596068,0.295497780596068,"tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC"
"GUT_GENOME000231_5_66",NA,NA,NA,NA,0.103880232202872,NA,0,NA,0.0849929172568951,NA,NA,0.155820348304308,NA,0.11332388967586,0.0849929172568951,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.0849929172568951,0.311640696608616,0.311640696608616,0.311640696608616,0.0849929172568951,0.311640696608616,0.311640696608616,0.311640696608616,0.311640696608616,0.133560298546549,0.311640696608616,0.311640696608616,0.311640696608616,NA,0.311640696608616,NA,0.0849929172568951,0.0849929172568951,0.311640696608616,NA,0.11332388967586,0.311640696608616,0.311640696608616,0.311640696608616,NA,0.311640696608616,0.103880232202872,0.311640696608616,0.11332388967586,0.12985029025359,NA,0.119861806387929,0.311640696608616,0.0849929172568951,0.103880232202872,0.311640696608616,0.119861806387929,0.186984417965169,0.0779101741521539,0.0849929172568951,0.103880232202872,NA,0.16998583451379,NA,0,NA,0.143834167665515,NA,0.17313372033812,0.155820348304308,0.222600497577583,NA,0.103880232202872,NA,0.311640696608616,"Inner membrane protein YqaA"
"GUT_GENOME000231_5_67",NA,NA,NA,NA,0,0.0347681308456981,0.104304392537094,NA,0,0.469369766416925,0.312913177611283,0.0782282944028208,0.156456588805642,NA,0,0.16849171102146,0.16849171102146,0.125165271044513,0.125165271044513,0.182532686939915,0.139072523382792,0.173840654228491,0.199126567570817,0.199126567570817,0.139072523382792,0.156456588805642,0.16849171102146,0.208608785074189,0.139072523382792,0.195570736007052,0.130380490671368,0.208608785074189,0.139072523382792,0.139072523382792,0.156456588805642,0,0.208608785074189,0.16849171102146,0.16849171102146,0,0.0695362616913962,0.208608785074189,0.250330542089026,0.18774790656677,0.156456588805642,0.260760981342736,0.250330542089026,0.156456588805642,0,0.208608785074189,NA,0,0,0.208608785074189,0.469369766416925,0,0.250330542089026,0.417217570148378,0.250330542089026,0.417217570148378,0.156456588805642,0.0782282944028208,0.417217570148378,0,0,0.139072523382792,0,0.417217570148378,0,0.0782282944028208,0.417217570148378,0,0.417217570148378,0.0782282944028208,0.104304392537094,0,0.312913177611283,0,0.417217570148378,0.156456588805642,NA,0,0.208608785074189,0.0782282944028208,0,0.0782282944028208,0.156456588805642,0,0.156456588805642,0.312913177611283,"hypothetical protein"
"GUT_GENOME000231_5_68",NA,NA,0,NA,0.0426286880863268,0.0497334694340479,0,NA,0.0596801633208575,0,0.0542546939280523,0.0331556462893653,0.0497334694340479,0,0.0298400816604287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298400816604287,0,0,0,0.0331556462893653,0.0331556462893653,0,0,0,0.0229539089695606,0,0,0,0.12788606425898,0,NA,0,0.0298400816604287,0,0.0994669388680959,0,0,0,0,0.149200408302144,0.0271273469640261,0.0852573761726536,0,0,0,0.0248667347170239,0,0,0.0229539089695606,0.0852573761726536,0,0,0.0852573761726536,0.0298400816604287,0.0229539089695606,0,0,0,0,0,NA,0,0.0663112925787306,0.0198933877736191,0,0.0198933877736191,0,0,0,0,"Phosphoribosylamine--glycine ligase"
"GUT_GENOME000231_5_69",NA,NA,NA,NA,NA,NA,0.212044926413631,NA,0.0824619158275232,0.121168529379218,0.0514048306457287,NA,0.242337058758436,0.0942421895171694,0.121168529379218,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.129583010586108,0.122924595022395,0.129583010586108,0.110632135520155,0.129583010586108,0.129583010586108,0.110632135520155,0.122924595022395,0.129583010586108,0.129583010586108,0.129583010586108,0.130489185485311,0.129583010586108,0.129583010586108,0.129583010586108,0.16155803917229,NA,0.129583010586108,0.110632135520155,0.110632135520155,NA,0.110632135520155,0.110632135520155,0.129583010586108,0.0530112316034077,0.129583010586108,NA,0.0883520526723463,0.130489185485311,0.129583010586108,0.179916907260051,0.0978668891139836,0.129583010586108,0.129583010586108,0.122924595022395,0.106022463206816,0.141363284275754,0.0652445927426557,0.129583010586108,0.0628281263447796,0.0332619492413539,0.110632135520155,0.0332619492413539,0.110632135520155,NA,0.0761186915330983,0.122924595022395,0.0332619492413539,0.0589013684482308,NA,NA,0.0332619492413539,0.129583010586108,0.0332619492413539,0.129583010586108,0.11566086895289,NA,0.0403895097930726,0.101781564678543,0.16155803917229,0.0332619492413539,0.16155803917229,0.122924595022395,0.0217481975808852,0.122924595022395,0.129583010586108,"Prolyl tripeptidyl peptidase"
"GUT_GENOME000231_5_70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0919376307282754,NA,0.137906446092413,0.137906446092413,0.275812892184826,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.551625784369653,0.275812892184826,0.551625784369653,0.551625784369653,0.551625784369653,0.137906446092413,0,0.551625784369653,0.551625784369653,0.551625784369653,NA,0.551625784369653,0.551625784369653,0.551625784369653,0.137906446092413,0.551625784369653,NA,0.0919376307282754,0.275812892184826,0.551625784369653,0.0919376307282754,0.0551625784369652,0.551625784369653,0.551625784369653,0.551625784369653,0.137906446092413,0.0689532230462066,0.275812892184826,0.551625784369653,NA,0,NA,0,0.551625784369653,NA,0.275812892184826,0.551625784369653,0,0.275812892184826,NA,NA,0,0.551625784369653,0,0.551625784369653,0.551625784369653,NA,0,0.0689532230462066,0,0,0,0.551625784369653,0,NA,0.551625784369653,"Ribosomal RNA large subunit methyltransferase K/L"
"GUT_GENOME000231_5_71",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.0536182056319581,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.0643418467583497,0.0643418467583497,0.0643418467583497,0,NA,0,0,0.0643418467583497,0,NA,NA,0.0643418467583497,0,0.0643418467583497,0,0,NA,0.0643418467583497,0,0,0.0804273084479372,0,0,0.0643418467583497,0,0,"hypothetical protein"
"GUT_GENOME000231_5_72",NA,NA,NA,NA,NA,NA,NA,NA,0.078413552421114,NA,0.113264020163831,NA,0,0.0424740075614367,0.113264020163831,0.0679584120982988,0.0755093467758875,0.0679584120982988,0.0755093467758875,0.0679584120982988,0.0755093467758875,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0755093467758875,0.0755093467758875,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0755093467758875,0.0755093467758875,0.169896030245747,0.0755093467758875,0.0679584120982988,0.0679584120982988,0.123560749269634,0.104551403228152,0.0755093467758875,0.0679584120982988,0.0755093467758875,0.0849480151228735,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.169896030245747,0.0679584120982988,NA,0.0799510730568221,0.113264020163831,0.0755093467758875,0,0.113264020163831,0.0679584120982988,0.0679584120982988,0.0679584120982988,0.0424740075614367,0.0970834458547126,0.0728125843910344,0.0755093467758875,0.0566320100819156,0.0679584120982988,0.0679584120982988,0.0849480151228735,0.0679584120982988,0.169896030245747,0.0728125843910344,0.0485417229273563,0.0849480151228735,0.132962110627106,0.339792060491494,0.339792060491494,0,0.0485417229273563,0,0.0755093467758875,0.0485417229273563,NA,0,0.0926705619522256,0.339792060491494,0,0.339792060491494,0,0,0.0566320100819156,0.0755093467758875,"Cysteine synthase"
"GUT_GENOME000231_5_73",NA,NA,NA,NA,NA,NA,0,NA,0.152321981424149,0.126934984520124,0.126934984520124,NA,0.253869969040248,0.114241486068112,0.126934984520124,0.152321981424149,0.152321981424149,0.152321981424149,0.152321981424149,0.152321981424149,0.152321981424149,0.190402476780186,0.169246646026832,0.190402476780186,0.152321981424149,0.152321981424149,0.152321981424149,0.190402476780186,0.190402476780186,0.253869969040248,0.152321981424149,0.126934984520124,0.152321981424149,0.152321981424149,0.152321981424149,0.190402476780186,0.169246646026832,0.152321981424149,0.152321981424149,NA,0.126934984520124,0.253869969040248,0.169246646026832,0,0.0846233230134159,0.380804953560372,0.190402476780186,0.253869969040248,0.126934984520124,0.507739938080496,NA,0.253869969040248,0.190402476780186,0,0.203095975232198,NA,NA,0.507739938080496,0.507739938080496,0.101547987616099,NA,0.253869969040248,NA,0.114241486068112,0.138474528567408,0.117170754941653,0.138474528567408,NA,0.0725342768686422,0.253869969040248,NA,0.138474528567408,0.101547987616099,0.0846233230134159,NA,0.0761609907120743,NA,0.117170754941653,NA,NA,NA,0.0952012383900929,0.190402476780186,0.253869969040248,NA,0.169246646026832,NA,0.126934984520124,NA,0.253869969040248,"No product information"
